,Season,Episode,Character,Line,prob
68755,9,6,Butters,aaaaaaaaaaaaaaaaaaaah ,0.16917517641559243
68756,9,6,Stephen,butters what is going on,0.15374391805380583
68757,9,6,Butters,well i saw  well he was  nothin ii just had a nightmare,0.25825274642556906
68758,9,6,Stephen,well youd better stop having nightmares or eles youre gonna be grounded,0.3055508015677333
68759,9,6,Butters,y yes yes sir ,0.13078766642138362
68760,9,6,Cartman,butters,0.2209933940321207
68761,9,6,Butters,ah ,0.16867596423253417
68762,9,6,Cartman,butters goddamnit im not in your imagination im dead and for some reason you can see me,8.407901227474213
68763,9,6,Butters,but i dont want to see you,0.46346476301550865
68764,9,6,Cartman,get a hold of yourself im the one who died and for some reason my spirit is trapped here on earth i cant find the passage to heaven,0.10199099779129028
68765,9,6,Butters,well how do you know youre supposed to go to heaven,11.7856964468956
68766,9,6,Cartman,what do you mean,0.3485238878056407
68767,9,6,Butters,well how do you know youre not supposed to go to you know heck,6.166044995188713
68768,9,6,Cartman,im not going to heck butters im not black all right,27.7819961309433
68769,9,6,Butters,oh,0.18958712462335825
68770,9,6,Cartman,now look i thnk the reason my soul is still here is because i need closure with all my friends and loved one i can say my final goodbyes to them through you,0.07023621001280844
68771,9,6,Butters,i cant ahah i have school tomorrow,0.07049764390103519
68772,9,6,Cartman,this is your problem butters either you help me or i will haunt you for the rest of your life ,96.388840675354
68773,9,6,Butters,helll  all right all right ill help you,1.0417944751679897
68774,9,6,Butters,mrs cartman,0.12444817693904042
68775,9,6,Liane,yes  oh hi,0.10046168463304639
68776,9,6,Butters,this is going to seem very strange and and you may not believe me but well your son wanted me to tell you something,0.10968853021040559
68777,9,6,Liane,oh what is it,0.29643503949046135
68778,9,6,Cartman,tell her tell her that i love her,0.06939261220395565
68779,9,6,Butters,he says he love you ,0.065436348086223
68780,9,6,Liane,oh thats so nice,0.20252724643796682
68781,9,6,Cartman,tell her tell her that i wish i wish i would have been a better son sometimes,0.29403497464954853
68782,9,6,Butters,he wishes he would have been a better son sometimes,0.6629332900047302
68783,9,6,Cartman,its just that its just that i got so caught up with the rat race of life tryin to succeed that i sometimes took my family for granted,0.07568965083919466
68784,9,6,Butters,he he got caught he got caught up in the rat race of of taking things for granted,0.32124246936291456
68785,9,6,Liane,oh thats so sweet oh i love you too poopiekins ,0.06462772144004703
68786,9,6,Butters,kyle eric wants you to know that hes hes sorry for all the times he made fun of you being a nogood stinking jew  hes asking for your forgiveness and and he wants you to just remember the good times,4.3829236179590225
68787,9,6,Cartman,just the good times,0.09902144083753228
68788,9,6,Kyle,there were no good times and if he really feels bad he can just tell me himself,0.5146230105310678
68789,9,6,Cartman,i cant dont you understand,0.2754035871475935
68790,9,6,Butters,he cant dont you understand,0.4091493785381317
68791,9,6,Cartman,god forgave the jews you should be able to forgive me,0.4540517460554838
68792,9,6,Butters,god forgave the jews you should be able to forgive him,1.5062741935253143
68793,9,6,Cartman,all right come on butters we gotta go tell token im sorry for rippin on him for bein black ,17.655262351036072
68794,9,6,Butters,h alright then ,0.19452502019703388
68795,9,6,Stan,who was that,0.29063632246106863
68796,9,6,Kyle,it was cartman having butters apologize for him,0.09197162580676377
68797,9,6,Stan,dude he did that to me this morning,0.1207557856105268
68798,9,6,Kenny,me too,0.14048463199287653
68799,9,6,Kyle,he probably thinks if he apologizes to everyone well think hes changed and let him back into our circle,0.2406647428870201
68800,9,6,Kenny,that guy would try anything,2.5111252442002296
68801,9,6,Stan,yeah we know better than to think that,0.32617005053907633
68802,9,6,Cartman,okay that takes care of token clyde and mr kitty thats eveyone i guess  all that leaves is you butters butters im sorry if i ever did anything to hurt you,1.4291852712631226
68803,9,6,Butters,aww thats okay eric,0.13701480347663164
68804,9,6,Cartman,well its all done my soul is at peace i think i can go now,0.08346563554368913
68805,9,6,Butters,so i wont see you again,0.09242023807018995
68806,9,6,Cartman,dont be sad butters what awaits each person in heaven is eternal bliss divine rest and ten thousand dollars cash,0.08619269938208163
68807,9,6,Butters,wow,0.18128909869119525
68808,9,6,Cartman,gbye butters im goin to a better place perhaps ill see you again sometime goodbye ,0.07171192555688322
68809,9,6,Butters,yeh youre still here,1.2943463400006294
68810,9,6,Cartman,goddamnit what the fuck is going on,98.42084050178528
68811,9,6,Butters,well i guess saying goodbye wasnt enough,0.09199432097375393
68812,9,6,Cartman,what else do i have to do,0.3455792088061571
68813,9,6,Butters,well well you know the preacher says that before your soul can be at peace sometimes you have to atone for something bad you did,0.2030479721724987
68814,9,6,Cartman,atone,0.22520788479596376
68815,9,6,Butters,did you ever do anything really bad,0.8240632712841034
68816,9,6,Cartman,not really,0.17645175103098154
68817,9,6,Cartman,lets see oh and i broke mr andersons fence and never told him about it,0.07543538813479245
68818,9,6,Butters,broke fence,0.11218244908377528
68819,9,6,Cartman,i took a crap in the principals purse seven times then there was the time i convinced a woman to have an abortion so i could build my own shakeys pizza i pretended to be retarded and joined the special olympics i tried to have all the jew exterminated last spring h oh yeah and theres this one kid whose parents i had killed and then made into chili which i fed to the kid,75.9384036064148
68820,9,6,Butters,boy oh boy eric youve got a lot to atone for,9.638335555791855
68821,9,6,Cartman,really,0.3229764988645911
68822,9,6,Butters,really i mean honestly i dont know how youre gonna make up for all this,34.41234529018402
68823,9,6,Cartman,i know how,0.4211798310279846
68824,9,6,Eric Cartman,im gonna make make it rightim gonna take a little time and set things rightmake make it rightim payin for my sins and it sure feels greatit feels so good to be making upfor all the things ive done wrongi know now what the good lord in heavenwanted from me all alongall along im gonna make make it rightcause jesus wants me to have a clean slatenot faking it im making it rightim payin for my sins and it sure feels greatmake make it rightmake make it rightgonna make it right girl ive got to have your lovin tonight,0.2540229121223092
68825,9,6,Cartman,well theres everything butters  ive made everything right,0.23808719124644995
68826,9,6,Butters,does this mean you have to go now,0.4950336180627346
68827,9,6,Cartman,yes butters my soul is finally at peace its time for me to leave  goodbye butters thanks for all your help be good and be safe goodbye  goddamnit what ive made everything right,1.3505935668945312
68828,9,6,Butters,oh jeez i i guess maybe your soul is stuck here for a different reason,0.10300379944965243
68829,9,6,Cartman,i want my eternal bliss do you think this is funny god  do you think this is funny,1.4364433474838734
68830,9,6,Butters,eric calm down  stupid butthole god ,98.47379922866821
68831,9,6,Stephen,butters what have you done,2.3284412920475006
68832,9,6,Butters,ih ih it wasnt me ih it was the ghost,1.485292799770832
68833,9,6,Linda,oh stephen i dont know if we should ground him or call a doctor,0.18670230638235807
68834,9,6,Stephen,no i think youd better call a doctor ill ground him,20.604892075061798
68835,9,6,Linda,what do you think doctor,0.1425565336830914
68836,9,6,Doctor,your son is suffering from severe dementia he claims that the ghost of a dead friend talks to him this is usually a sign of schizophrenia brought on by some tragic event in the childs past i think its best that we take him to the mental center and do some tests,0.34928550012409687
68837,9,6,Linda,oh no  no,0.1490910886786878
68838,9,6,Doctor,all right butters just try to relax  doin just fine butters  just stay perfectly still now butters,0.08815334876999259
68839,9,6,Butters,lu lu lu lu lu lu ,0.17948211170732975
68840,9,6,Doctor,good youre gonna feel a little pinch now butters  dont worry mr stotch whatever traatized your son in his past well find it ,0.41016717441380024
68841,9,6,Doctor,well after fourteen hours of testing i can say butters is definitely suffering from aggravated repressed memory syndrome you see butters when the brain wants to cover something up it makes up images and sounds for you to hear,0.1254527596756816
68842,9,6,Butters,so the ghost was in my head the whole time,0.0873225333634764
68843,9,6,Stephen,now do you believe us butters,1.0886060073971748
68844,9,6,Butters,yes  yes sir i believe you,0.08632672252133489
68845,9,6,Doctor,good were making a lot of headway well do some more testing tomorrow all right folks lets let butters get some rest ,0.058185477973893285
68846,9,6,Linda,goodnight baby ,0.06631605210714042
68847,9,6,Butters,ahhh ,0.16524161910638213
68848,9,6,Cartman,butters,0.2209933940321207
68849,9,6,Butters,aaaaaaaaaaaaah,0.15772412298247218
68850,9,6,Cartman,dont worry butters im gonna get you out of here,12.415759265422821
68851,9,6,Butters,please leave me alone eric my bottom is really sore,1.039329543709755
68852,9,6,Cartman,i found the woman you need to talk to for me look  doctor lindsay expert in the paranormal she can tell us what to do,0.1780027523636818
68853,9,6,Butters,eric yeyoure just an image in my head brought on by a traatic event,0.184823595918715
68854,9,6,Cartman,shes gonna close soon come on ,0.06907241186127067
68855,9,6,Butters,w i hate my stupid psychotic brain,98.46904873847961
68856,9,6,Butters,hello maam may i talk to you,0.06356645608320832
68857,9,6,Psychic,certainly come in  have a seat and tell me what it is you seek,0.07414646097458899
68858,9,6,Butters,well theres this ghost see only it probably isnt a ghost ihits just a delusion brought on by my traa well im supposed to heh help him find out why his spirit is wanderin the earth even though i know that im most likely just completely insane,10.138224065303802
68859,9,6,Psychic,well many times the reason that the soul stays earthbound is because god is intending to use that soul for a divine purpose to help prevent an impending tragic event,0.09009899222292006
68860,9,6,Butters,of course thats it butters we had it wrong all the time,0.7080004084855318
68861,9,6,Psychic,but now you shouldnt think youre crazy young man i see ghosts all the time,0.5946473218500614
68862,9,6,Butters,really,0.3229764988645911
68863,9,6,Psychic,yes whens the last time you saw yours,0.06212550797499716
68864,9,6,Butters,well hes sittin next to me right now,0.060566136380657554
68865,9,6,Psychic,aaaaaaaaaaaaaaaa ,0.19332212395966053
68866,9,6,Butters,hey i think she could see you too you really are a ghost,44.32285130023956
68867,9,6,Cartman,i told you butters ,0.6399420090019703
68868,9,6,Announcer,this is breaking news,0.19773656968027353
68869,9,6,Anchor Tom,a tragic event is unfolding in south park three convicted murderers have escaped from jail and are holding twelve people hostage at the red cross,0.13431994011625648
68870,9,6,Reporter Chris,tom the convicts were about to be arrested when they ran inside the red cross behind me and threatened to kill all the workers inside the violent men are demanding a helicopter and two hundred thousand dollars cash,5.619104951620102
68871,9,6,Cartman,oh my god this is it butters this is what im here to stop come on butters this psychic boy and his ghost pal are going to save the day,8.958390355110168
68872,9,6,Officer,stay back people,2.397930435836315
68873,9,6,Man,stay back hell my wife and child are in there,95.95080018043518
68874,9,6,Det. Yates,stay calm in there we dont want anybody getting hurt,0.16203575069084764
68875,9,6,Lead Convict,you get us a helicopter and two hundred thousand dollars or these people start dyin man,82.48262405395508
68876,9,6,Cartman,all right butters im going in alone first give me thirty seconds in there and then you go in and free the hostages,0.13704500161111355
68877,9,6,Butters,go in there  but theyll see me,1.9359149038791656
68878,9,6,Cartman,dont worry i have a plan ,0.1371955731883645
68879,9,6,Butters,eric  well be careful ghost pal,0.24947167839854956
68880,9,6,Cartman,they cant hurt me butters im already dead ,1.4243360608816147
68881,9,6,Det. Yates,what the hell is that kid doing,98.1860339641571
68882,9,6,Bald Convict,somebodys comin in,0.47077671624720097
68883,9,6,Convict 2,its just some little fat kid ,98.57001304626465
68884,9,6,Bald Convict,what the hell is going on,25.008228421211243
68885,9,6,Convict 2,i have no idea,0.1350951031781733
68886,9,6,Cartman,yes its working ,0.079544069012627
68887,9,6,Lead Convict,this is really weird ,0.3157773055136204
68888,9,6,Reporter Chris,an incredible development here tom two little boys have fearlessly gone inside the red cross ,0.0669444038067013
68889,9,6,Stan,cartman,0.160628545563668
68890,9,6,Bald Convict,im so confused ,0.2233726903796196
68891,9,6,Butters,hurry go go ,0.3794628893956542
68892,9,6,Officer 2,the hostages are clear,0.15528027433902025
68893,9,6,Det. Yates,all right move in ,0.08062656852416694
68894,9,6,Convict 2,the hostages are gone,0.12161261402070522
68895,9,6,Bald Convict,what  son of a bitch,97.98420667648315
68896,9,6,Reporter Chris,tom an incredible story of courage two little boys armed only with the weapon of confusion managed to go in and save the red cross nobody seems to know who the boys are or where they went off to but they are heroes,0.2304500201717019
68897,9,6,Cartman,well we did it butters we saved the day,0.49727619625627995
68898,9,6,Butters,boy we sure did,0.12685111723840237
68899,9,6,Cartman,my spirit is at rest now i can finally go to everlasting peace eternal rest and ten thousand dollars cash butters i think that through this whole thing weve really become friends,0.06416336982510984
68900,9,6,Butters,yeah  i feel that way too,0.09192322031594813
68901,9,6,Cartman,we both kind of needed each other and well im gonna miss you,0.06522297626361251
68902,9,6,Butters,ill miss you too ghost pal,0.06282488466240466
68903,9,6,Cartman,goodbye butters i must be going now ill be looking down on you from time to time have a long fulfilling life butters goodbye ,0.06151464185677469
68904,9,6,Stan,hey cartman that was really cool what you did,0.08085908484645188
68905,9,6,Clyde,yeah eric were gonna stop ignoring you now ,0.11603910243138671
68906,9,6,Kyle,we didnt think that by pretending you didnt exist you would really change but you really have,0.416024262085557
68907,9,6,Stan,well anyway we just wanna let you know talk to you tomorrow,0.05865817656740546
68908,9,6,Jimmy,yeah ssee ya eric ,0.2429620362818241
68909,9,6,Cartman,you sonofabitch butters,98.3898937702179
68910,9,6,Butters,h,0.22288775071501732
68911,9,6,Cartman,you told me i was a ghost,0.5948260426521301
68912,9,6,Butters,h but i thought you were one,0.15380086842924356
68913,9,6,Cartman,how stupid are you so help me god butters im gonna get you back for this im going to  get you back ,97.1458375453949
68914,9,6,Stephen,butters,0.2209933940321207
68915,9,6,Butters,oh hamburgers,0.36580818705260754
68916,9,7,Mr. Mackey,mkay kids as your counselor i know it can sometimes be difficult to talk about subjects like drugs and sex and alcohol mkay so as you remember last week i told you to write down any difficult questions you had and put them in this box anonymously so we could discuss in class mkay i got a lot o responses so lets read some aloud  mr mackey is gay  okay kids that is not funny mkay this box is supposed to be used for serious questions about about serious issues mkay lets lets stop the tomfoolery  mkay this looks like a real one here  dear mr mackey you are gay  all right all right thats enough kids lets quiet down and try to be mature kay   here we go okay mr mackey sometimes my parents hit me and you are gay  dammit is there not one serious question in here  mr mackey is gay mr mackey is gay  okay here  i am a boy at south park elementary sometimes when im sitting in class my penis becomes hard for no reason what should i do  all right kids all right kids thats enough  if you all cant be serious about the question box  then well just do drug identification exercises unkay,5.1689960062503815
68917,9,7,Class,awwwww,0.24216636084020138
68918,9,7,Mr. Mackey,mkay h jimmy why dont you come up here and write down the names of two narcotics,0.2851011464372277
68919,9,7,Jimmy, no thatthats okay mr mackey,0.1988951349630952
68920,9,7,Mr. Mackey,jimmy im not asking you im telling you,1.0110720992088318
68921,9,7,Jimmy,hh just  ahh not right this second mr mackey,0.08401777013204992
68922,9,7,Mr. Mackey,well why the hell not,8.434880524873734
68923,9,7,Jimmy, ,0.16088983975350857
68924,9,7,Mr. Mackey,hes what oh you do rright now right now it is mkay mkay dont worry jimmy  nkay hh lets pick someone else  eric why dont you come up here,0.7046247832477093
68925,9,7,Cartman,hey thats bullcrap how come jimmy doesnt have to do it,30.124008655548096
68926,9,7,Mr. Mackey,well because  jimmy is pitching a tent right now ,0.06624776287935674
68927,9,7,Stan,hes what ,0.9199745953083038
68928,9,7,Stan,a hundred dollar gift certificate to south park mall  maybe we should do the talent show,0.06397237884812057
68929,9,7,Kyle,well whats the point jimmy always wins with his standup comedy,0.14937537489458919
68930,9,7,Jimmy,hey fellas,0.1514676958322525
68931,9,7,Stan,dude didja see jimmy theyre giving away a hundred dollar first prize for the talent show,0.09352089837193489
68932,9,7,Jimmy,oh i sure have ive been working on my r r routine all year long,0.06216949550434947
68933,9,7,Kyle,i dont know how you do it dude how do you get up in front of that many people,0.486805010586977
68934,9,7,Jimmy,well fellas entertainment is my life i love being in front of everyone  aaah,0.07000296609476209
68935,9,7,Kyle,h w whats the matter,1.70663483440876
68936,9,7,Jimmy,i gotta g i gotta go see ya fellas  eh excuse me ev ev  exc c cuse me excuse me pplease ,0.07105650147423148
68937,9,7,Craig,its occupied ,0.4467086400836706
68938,9,7,Cartman,no room at the inn virgin mary ,0.08974942611530423
68939,9,7,Butters,hehey jimmy  mboy did you see that first prize for the talent show why you must be excited youll probably win like always,0.10242874268442392
68940,9,7,Jimmy,yeah yeah im real excited real excited for some reason oh jesus whats wrong with me,0.26650549843907356
68941,9,7,Butters,hey whos droppin bombs in there how about a courtesy flush,98.57001304626465
68942,9,7,Cartman,up yours butters,81.5467894077301
68943,9,7,Sarah,hey jimmy how was school,0.07021991186775267
68944,9,7,Jimmy,fine mom,0.1117509906180203
68945,9,7,Ryan,jimmy we understand youre getting erections in the classroom,0.15556381549686193
68946,9,7,Jimmy,what  who told you that,1.121374685317278
68947,9,7,Ryan,mr mackey your counselor,0.09878454729914665
68948,9,7,Jimmy,aw jjjjjjesus,0.2552917692810297
68949,9,7,Ryan,now jimmy its nothing to be ashamed of but we know its something you might have a hard time talking about get it a hard time so we took your counselors advice nd called doctor pal to help us all talk about this,0.14712568372488022
68950,9,7,Jimmy,dzndoctor pal,0.08710240945219994
68951,9,7,Doctor Pal,hey jimmy im doctor pal thats because im a doctor but im also your pal are we cool,0.0844482216052711
68952,9,7,Jimmy, sure,2.6187652722001076
68953,9,7,Doctor Pal,a lot of times parents call me in because i can relate to younger kids im im down im dope you dig now i understand you have some concerns about erections  oops cant say erection in front of the parents right oh god i feel so weird h,0.3001592122018337
68954,9,7,Jimmy,well a little yes,0.1158609869889915
68955,9,7,Doctor Pal,jimmy theres nothing weird about random erections almost every boy goes through a phase where his penis becomes hard for no particular reason its just part of growing up growing up growing out is more like it ,2.7564646676182747
68956,9,7,Jimmy,but i have to make it stop the talent show is this ffriday,4.23998199403286
68957,9,7,Doctor Pal,tell you what mom and dad why dont you skedaddle for a tick and let us hipsters talk in privo,47.96454906463623
68958,9,7,Ryan,aall right come on honey ,0.14759389450773597
68959,9,7,Doctor Pal,jimmy as you get older your body goes through a lot of changes certain hormones start to release as your whole reproductive system begins to awaken and so if you like we can take off our shirts and kiss,0.06695881020277739
68960,9,7,Jimmy,keccome again,0.08250043611042202
68961,9,7,Doctor Pal,oh hey nothin you see see that set you off on a different tangent got you thinkin a different way thats what doctor pal is here to do  unless of course you think we should take off our shirts and kiss,0.1759919337928295
68962,9,7,Jimmy,nno i do not want to take off my shirt and kiss,0.3122383961454034
68963,9,7,Doctor Pal,well then to hell with you kid you can just deal with your problems on your own ,96.5964674949646
68964,9,7,Announcer,next up for the talent show put your hands together for the incredibly talented jimmy valmer ,0.06691843154840171
68965,9,7,Jimmy,wow what a what a great audience so apparently martha stewart is out of jail have you have you heard about this have you seen this shes very excited to get started on her new show martha stewart living with an electronic ankle bracelet  so it looks like the vatican has finally chosen a new pope have you seen this have you heard about this  aaapparently theyre going to call him new pope aand refer to john paul as ppope classic   so it so it looks like michael jackson is having back problem in court  you know h you  you know what they say about bbbbback problems    gee what a terrific audience  what a fantastic audience,0.16193243209272623
68966,9,7,Mrs. Garrison,dont worry jimmy were not laughing with you were laughing at you ,0.4508442245423794
68967,9,7,Jimmy,n  w h waaagh ungh ,0.17443798715248704
68968,9,7,Butters,lu lu lu ive got some apples lu lu lu youve got some too lu lu lu lets get together i know what we can do lu lu,0.06962933694012463
68969,9,7,Jimmy,butters,0.2209933940321207
68970,9,7,Butters,oh oh hey jimmy  im just practicin for the talent show,0.06375150405801833
68971,9,7,Jimmy,butters ah i really need to talk to somebody and i think maybe youre the only person who wont make fffun of me,0.13152818428352475
68972,9,7,Butters,oh gosh id never make fun of somebody with a problem,0.27999309822916985
68973,9,7,Jimmy,butters do you know what youre supposed to do when your penis gets hard,93.63062977790833
68974,9,7,Butters,well sure i do,0.09989733807742596
68975,9,7,Jimmy,really,0.3229764988645911
68976,9,7,Butters,yes now sit down jimmy we should have a little talk  you see jimmy when a mans penis becomes hard the man puts it into a lady into her vagiiina  then the hard penis sneezes milk inside the ladys tmy and after its all done sneezin milk the penis stops bein hard and the man loses interest in the lady,90.98891019821167
68977,9,7,Jimmy,so when your penis becomes hard youre supposed to put in in a ladys vagina and then it stops being hard,98.75580072402954
68978,9,7,Butters,thats right jimmy,0.30386438593268394
68979,9,7,Jimmy,but where am i going to find a lady to stick my penis in the talent show is this friday,97.85791039466858
68980,9,7,Girl,talk to you bertha,10.440921038389206
68981,9,7,Bertha,okay see you later jessie,0.061944854678586125
68982,9,7,Jimmy,hey bertha,7.188746333122253
68983,9,7,Bertha,oh hey jimmy whats goin on,0.1008452964015305
68984,9,7,Jimmy,well bertha i was wondering if i could stick my penis in your vagina,98.11254739761353
68985,9,7,Bertha,what no way ,1.1807394213974476
68986,9,7,Jimmy,but the talent show is tomorrow  ooo,0.06383339641615748
68987,9,7,Bertha,jerk ,1.8793122842907906
68988,9,7,Cartman,jimmy jimmy what the hell are you doing man,87.74222731590271
68989,9,7,Jimmy,im trying to get laid whats it look like,1.6693811863660812
68990,9,7,Cartman,dude you dont just go up to a girl and ask her if you can stick your penis in her vagina yeyou have to ask her on a date take her out for some italian food,97.45352268218994
68991,9,7,Jimmy,wow seems like you know a lot about this stuff eric have you gotten laid before,1.5761623159050941
68992,9,7,Cartman,sure lots of times ive been laid like five thousand times,0.06287582218647003
68993,9,7,Jimmy,well whawhat do i do,0.19435753347352147
68994,9,7,Cartman,i told you a date and then italian food and then you gotta make her think youre a good listener,0.162500177975744
68995,9,7,Jimmy,eric i cant tell you why but its very important that i score tonight can you come on the date and help me youre like a white hitch,0.267090811394155
68996,9,7,Cartman,why sure they do this all the time in movies and tv shows you go on the date and wear an earpiece and ill be nearby secretly telling you all the right things to say,0.15449358616024256
68997,9,7,Jimmy,wow thanks eric,0.09648400009609759
68998,9,7,Mom,shawna honey i think your little date is here,0.0663168728351593
68999,9,7,Shawna,okay mom ,0.1361698261462152
69000,9,7,Jimmy,hey shawna,0.11930742766708136
69001,9,7,Shawna,hi jimmy,0.11429653968662024
69002,9,7,Cartman,okay jimmy first off tell her how good she looks,0.14550365740433335
69003,9,7,Jimmy,wow shawna you look ffantastic,0.14095488004386425
69004,9,7,Shawna,thanks jimmy where are we going,0.0850253680255264
69005,9,7,Jimmy,were going to an authentic italian restaurant buca de fagghecini,0.06714863702654839
69006,9,7,Waiter,welcome to buca de fagghecini for the authentico experience italiano my name is roma can i start you out with some lotsa pasta macaroni minis,0.0907289853785187
69007,9,7,Jimmy, i think were gonna try your authentic pizzareli casserona poppers,0.0678828451782465
69008,9,7,Waiter,right away ,0.1968940021470189
69009,9,7,Shawna,you know that girl sally raan at our school i cant stand her,89.02437090873718
69010,9,7,Cartman,jimmy jimmy jimmy even though what shes saying now isnt interesting at all you say wow that is very interesting please tell me more,0.1346187200397253
69011,9,7,Jimmy,wow that is very interesting please tell me more,0.07602195255458355
69012,9,7,Shawna,really well kelligan bought the same purse and i was like no way do i want it now because who wants a purse that both their best friends have right and so,0.8767659775912762
69013,9,7,Cartman,all right when she stops yappin again say wow ive never thought of it that way before but youre right,0.07981901289895177
69014,9,7,Shawna,i guess thats why i figured who needs friends like that,10.040903091430664
69015,9,7,Jimmy,wow ive never thought of it that way before but youre right,0.08808709681034088
69016,9,7,Shawna,its like i told debbie if youre gonna go out with my friends,0.0761801260523498
69017,9,7,Cartman,all right jimmy when she finally shuts her trap again i want you to repeat whatever she said and then follow it with wow how insightful,0.1714124926365912
69018,9,7,Shawna,and so if youre gonna be that way i dont need to be your friend,4.530558362603188
69019,9,7,Jimmy,if youre gonna be that way i dont need to be your friend wow how insightful,5.130313336849213
69020,9,7,Shawna,you know jimmy you are a great listener,0.07544430554844439
69021,9,7,Jimmy,really,0.3229764988645911
69022,9,7,Shawna,yeah i mean no other boys really communicate like you do,0.1270646578632295
69023,9,7,Jimmy,oh im so glad you think so shawna because i really wanna stick my penis in your vagina,98.1297254562378
69024,9,7,Cartman,yes nice jimmy very nice,0.09074576082639396
69025,9,7,Shawna,what  im not doing that,0.6539066322147846
69026,9,7,Jimmy,but the talent show is tomorrow night,0.0640809943433851
69027,9,7,Shawna,creep ,13.833801448345184
69028,9,7,Cartman,aaagh,0.21993648260831833
69029,9,7,Mrs. Garrison,welcome students and parents to the annual south park elementary talent show  we have a lot of little talneted performers to get through so the quicker you shut up the quicker this will be over  okay first up we have billy turner from the third grade who will be doing an alto sax solo ,0.1740706036798656
69030,9,7,Officer Barbrady,jimmy jimmy valmer,0.13590246671810746
69031,9,7,Jimmy,oh hi officer b bbb bbb bbarbrady,0.07750581717118621
69032,9,7,Officer Barbrady,jimmy what are you doing here the talent show is inside,0.10791369713842869
69033,9,7,Jimmy,im not gonna perform in the talent show ,0.06644235691055655
69034,9,7,Officer Barbrady,not perform  but jimmy you love talent shows everyone in town knows that,0.0900060695130378
69035,9,7,Jimmy,i just ccant risk getting up in front of everyone,1.3230141252279282
69036,9,7,Officer Barbrady,why,0.19027356756851077
69037,9,7,Jimmy,all right i i keep getting an erection for no reason okay but i cant get any of the girls here to let me do it to them,2.1327264606952667
69038,9,7,Officer Barbrady,well of course not jimmy little girls dont wanna have sex,74.88958239555359
69039,9,7,Jimmy,then why does god make it so that my penis gets hard if girls dont wanna have it in their vaginas its like a cruel joke,98.10661673545837
69040,9,7,Officer Barbrady,well jimmy the girls here are young and pure theyre not like the ladies down at colfax point,1.318371295928955
69041,9,7,Jimmy,colfax point,0.12380282860249281
69042,9,7,Officer Barbrady,well yeah those women will have sex with anybody,67.43476390838623
69043,9,7,Jimmy,really mmaybe i can catch the bus and get down there before the talent show ends ththanks officer barbrady ,0.06027207709848881
69044,9,7,Officer Barbrady,youre welcome jim  wait,0.09914200054481626
69045,9,7,Voice-over,colfax point pimps and hos and tricks in rows women walk the street with corns on their feets broken dreams and no ice creams,1.1090652085840702
69046,9,7,Ho,you lookin for a date,0.08908749441616237
69047,9,7,Jimmy,hello hello i need to put my ppenis in a womans vagina any takers  excuse me maam whats your name,98.63088726997375
69048,9,7,Prostitute,they call me nut gobbler,2.1076014265418053
69049,9,7,Jimmy,well nut gobbler i need to get laid,3.7650473415851593
69050,9,7,Nut Gobbler,h,0.22288775071501732
69051,9,7,Jimmy,i have a raging hardon that just wont quit and the talent show has already started,15.446306765079498
69052,9,7,Nut Gobbler,you a cop,37.90902495384216
69053,9,7,Jimmy,no actually im a standup comic,0.0860979373101145
69054,9,7,Nut Gobbler,you got money,1.0401067323982716
69055,9,7,Jimmy,sure do,0.2159997820854187
69056,9,7,Nut Gobbler,all right you got a place to go,0.7951614446938038
69057,9,7,Jimmy,sure i know the pperfect place,0.13759807916358113
69058,9,7,Roma,welcome to buca de fagghecini for the authentic experienso italiano my name is roma and hh  oh its so nice to see you again mr valmer,0.09247088455595076
69059,9,7,Jimmy,hey can it jackass i just dont want them to know i was here with a different girl,72.32825756072998
69060,9,7,Roma,oh right pardone segnore ill come back with some garlic bread mediterraneane ,0.08587577613070607
69061,9,7,Nut Gobbler,what are we doin anyway,1.5985937789082527
69062,9,7,Jimmy,this is authentic italian food straight from ssicily you should try the lotsa mozzarella pizza roll,0.10338893625885248
69063,9,7,Nut Gobbler,i cant eat too much ive got an infected urinary tract ive been pissin blood for a week,0.12324596755206585
69064,9,7,Jimmy,oh  wow that is very interesting please tell me more,0.06736125214956701
69065,9,7,Nut Gobbler,h  well thats it i just piss blood so i have to stick a tampon up my peehole,98.41380715370178
69066,9,7,Jimmy,wow you know ive never thought of it that way before but youre right if youre pissing blood you can shove a tampon up your peehole you are very insightful please tell me more,88.372403383255
69067,9,7,Nut Gobbler,look kid what are you doin you wanna get laid or not,5.168577283620834
69068,9,7,Jimmy,well of couse i wanna get laid thats why im taking you to this fancy place and pretending to be interested in what you have to say,0.17772491555660963
69069,9,7,Nut Gobbler,kid im a hooker you dont have to take me to dinner or be nice to me,3.738759085536003
69070,9,7,Jimmy,what fofor real,0.1226946827955544
69071,9,7,Nut Gobbler,you paid me so you get to do me its that simple,1.6593854874372482
69072,9,7,Jimmy,well jpin jesus what are we wasting our time here for then the talent show is happening right now lets get to rrrammin ,0.11754059232771397
69073,9,7,Pimp,what are you doin ho havin dinner youre supposed to be workin for me,0.13285151217132807
69074,9,7,Nut Gobbler,its where the trick wanted to go you bastard,98.21563363075256
69075,9,7,Pimp,trick i aint stupid aint no trick gonna take you out to dinner  this pimp is tryin to steal you away from me  this is my ho,97.51715660095215
69076,9,7,Jimmy,i beg to differ with you sir i paid for her and took her out to dinner shes my ho,0.0878088059835136
69077,9,7,Nut Gobbler, jesus,0.9403275325894356
